846 1 -1.269 -0.384 -0.195 0.966 -1.538 -0.559 -0.309 0.547 -0.159 0.032 0.58 1.167 47 48.3 49.5 51 46 50 50 55
847 2 -1.286 -0.179 -0.025 0.75 -1.549 -0.09 -0.344 0.263 -0.242 0.763 0.852 0.922 42.4 43.5 44.5 46.5 33.5 36.5 36.5 41
848 1 -0.705 -0.034 0.261 0.999 -1.214 0.126 0.128 0.96 0.254 0.697 0.387 1.368 50.8 52.5 54 55.75 70.5 75.5 80.75 87
851 1 -0.989 -0.298 -0.199 0.253 -0.99 -0.524 -0.032 0.161 -0.53 0.443 0.321 0.587 46 44 45 46.75 56.5 44.5 44.5 49.5
867 2 -1.864 -2.185 -1.668 -1.709 -1.803 -1.578 -1.749 -0.967 -1.056 -0.917 -0.971 -0.619 45 46.75 47.5 49.5 51 58.25 60.5 68.5
871 2 -1.165 -0.781 -0.282 0.089 -1.228 -0.713 -0.354 0.158 -0.052 0.635 0.571 0.882 42.25 43.5 44.25 46 35.75 38.5 39.5 45
872 2 -0.298 0.348 0.554 0.866 -0.764 0.309 0.394 0.714 -0.152 0.098 0.73 1.006 45.13 47 47.75 49.25 46.25 48 49.5 51.5
874 2 -1.527 -0.891 -0.633 0.432 -1.467 -0.727 -0.771 0.044 -0.249 0.006 0.129 0.35 44.5 45.5 47 48.5 45.5 49.5 51.5 52
878 2 -0.955 -0.505 -0.469 0.457 -1.587 -1.071 -0.645 0.333 -0.428 0.333 0.424 0.291 45.38 47 48.25 46.5 39.5 42 45.5 46.5
880 1 -1.494 -1.179 -0.535 -0.445 -1.828 -1.104 -1.28 -0.701 -0.71 -0.141 -0.03 0.372 46 47.25 48.75 50.25 45 48 49.5 51.5
882 1 0.214 0.336 0.568 1.2 -1.19 -0.277 0.117 0.672 0.242 0.532 0.841 0.958 44 45 46.5 47.5 46.5 50 53.5 51.5
895 1 -1.023 -0.157 -0.005 0.617 -1.572 -0.903 -0.858 0.413 -0.093 0.124 0.641 0.714 51 51.5 53.5 54.5 60 63 65.5 66.5
901 2 -0.971 -0.098 -0.064 0.544 -1.084 -0.467 -0.049 0.665 -0.774 0.009 0.289 0.69 44.25 45.5 47 48 45 47.5 48 50
908 1 -1.757 -0.75 -1.113 0.285 -1.915 -1.562 -1.423 -0.16 -0.732 -0.262 0.321 0.498 45 46.5 47.63 49.25 56 59.5 65.5 70.5
910 1 -1.966 -1.278 -1.272 -0.283 -1.708 -1.016 -1.154 -0.324 -1.123 -0.489 -0.537 0.228 43.5 44.5 45.5 47 43.5 56 59.5 65
926 2 -0.863 -0.095 -0.147 0.58 -1.252 -0.193 0.096 0.847 0.086 0.351 0.344 1.034 41 42.5 42.5 44.25 38.5 42 42 47
933 1 -0.986 0.089 0.213 1.362 -1.563 -0.398 -0.29 0.291 0.367 0.658 1.054 1.295 44 45.25 46 47.5 44 47.5 48.5 52.5
935 2 0.518 0.772 1.092 1.067 0.291 0.849 1.094 1.309 -0.542 0.26 0.804 0.748 42.5 43.75 44.75 46.5 36.5 37 40 46.5
938 2 -0.1 0.263 0.395 1.246 -1.135 -0.757 -0.284 0.228 0.115 0.52 1.134 0.993 44.5 45.5 46.5 47.5 40.25 41.5 42.25 47
941 1 -1.255 -0.771 -0.413 0.22 -1.544 -1.114 -0.858 0.289 0.112 0.3 0.836 0.741 47 48 49 50 51.5 51.25 52 52.5
943 1 -0.872 -0.457 -0.01 0.709 -1.338 -1.464 -0.573 0.403 -0.436 0.461 0.736 0.683 44.25 45.25 46.5 48 42 45 49.5 53.5
955 1 -0.632 0.005 -0.069 0.539 -0.45 -0.039 -0.004 0.592 0.469 1.045 0.953 0.814 43.5 44.75 46 48.75 39 43 48.25 50.5
959 1 -0.465 0.361 0.927 1.388 -0.019 -0.065 0.377 1.12 0.755 0.953 1.138 1.284 45 46.75 48 51 46.75 50.5 55.5 62.5
961 2 -0.961 -0.421 -0.372 0.364 -1.278 -0.53 -0.157 0.617 -0.687 -0.023 0.261 0.273 46 47.5 49.5 51 50.5 57.5 66.5 77
969 1 -0.888 -0.452 0.145 0.646 -1.661 -0.883 -0.149 1.162 0.336 0.605 0.762 1.629 44.25 45.5 47.25 49 59 69 79.5 91
984 1 -0.426 0.39 0.169 0.577 -0.797 -0.228 -0.081 0.397 0.418 0.749 0.708 0.804 48 49.5 50.88 53 52 53.5 56 63
985 1 -0.557 0.009 -0.136 0.317 -1.201 -0.293 0.02 0.422 0.369 0.521 0.982 0.7 47 48.25 49.75 52.5 51.5 58.5 62.25 66.5
988 1 -0.651 0.089 -0.153 0.798 -0.122 0.108 0.177 0.495 -0.005 0.302 0.783 0.446 46.5 47.5 48.5 50 51 56 57.5 65.5
990 1 -0.422 0.087 0.635 1.138 -0.197 0.098 0.508 1.2 1.094 1.293 1.518 1.859 47.5 49 50.38 51.5 50 54 56 61.5
996 1 -0.678 -0.222 0.13 0.656 -0.787 0.28 1.076 1.116 0.693 0.961 1.006 1.37 45.38 46 47 48.5 43.5 46 47 50
1012 2 0.081 0.532 0.955 1.044 -0.232 0.111 0.242 0.865 0.195 0.778 1.016 1.211 48.5 50 51.25 52.5 49.5 52.5 55.5 59.5
1023 2 -0.87 0.082 0.218 0.612 -0.924 -0.073 0.18 0.89 0.08 0.303 0.548 1.224 52.25 53 56 56.75 84.5 97 100 101.5
1024 1 -0.757 0.057 0.304 0.928 -1.62 -0.249 -0.106 0.289 -0.084 0.719 0.643 0.89 44.5 46.38 47 48.13 44.5 47.5 50.5 52.5
1029 1 -0.505 0.328 0.935 1.24 -0.342 0.856 0.9 1.526 0.4 0.613 0.964 1.088 44 46 46.5 48 37.5 40.5 43 44.5
1048 1 -0.445 0.153 0.362 1.2 -0.532 -0.148 0.006 0.866 0.27 0.367 0.664 1.367 44 45.25 46 47.13 38 38 40 42.5
1051 2 -1.609 -1.081 -0.61 0.37 -1.142 -1.001 -0.563 0.576 -0.912 -0.554 -0.507 -0.358 46.25 47 47.88 49 45 47 51.25 48.5
1053 1 -0.647 -0.11 0.277 0.724 -0.916 -0.162 0.387 0.94 0.281 0.506 0.746 1.039 44.5 45.75 47.25 48.25 51 53.5 56 60.5
1054 1 -0.846 -0.246 -0.312 0.478 -1.011 -0.51 -0.053 0.836 0.069 0.342 0.353 0.551 42.5 44 45 46 43.5 46.25 48 49.75
1060 1 -1.046 -0.703 -0.401 0.426 -1.022 -0.845 -0.552 0.143 -0.34 0.01 0.055 0.707 44 45.5 46.25 47.75 45 47.5 47 50.75
1063 2 -0.931 -0.307 -0.063 0.507 -1.163 -0.581 -0.082 0.514 0.08 0.06 0.512 0.387 44.75 46 47 48.5 38.5 40.5 42.25 48.5
1070 1 -0.726 -0.083 0.044 0.954 -1.074 -0.176 -0.366 0.446 0.047 0.361 0.784 1.007 47.25 48.5 48.75 51.75 50.5 53.5 57.5 72
1073 2 -0.584 0.078 0.223 0.846 -0.457 0.245 0.348 1.007 -0.182 0.556 0.147 0.46 46 48.13 48.38 49.75 44.5 46 47.5 52
1075 2 -2.24 -1.961 -1.24 -0.875 -2.383 -1.916 -1.685 -1.494 -1.566 -1.333 -0.67 -0.525 47 48.38 49 50.5 49.25 52 54.75 60.5
1078 1 -1.409 -0.102 -0.074 0.314 -1.168 -0.328 -0.261 0.436 0.377 0.917 0.934 1.001 44 45.75 45.5 46.5 52 53 55 60.5
1080 2 -0.891 -0.372 0.136 0.542 -0.841 -0.476 -0.187 0.757 0.021 0.44 0.503 0.699 45.75 47 47.75 49.5 48.75 50.25 56 61
1082 2 -0.776 -0.526 -0.336 0.523 -0.948 -0.387 -0.328 0.426 -0.09 0.036 0.436 0.654 45.88 47.13 47.5 49 48.25 50 53.5 56.25
1088 2 -0.923 0.105 0.151 0.794 -1.14 -0.542 -0.429 0.037 -0.189 0.159 0.383 0.336 45.75 46.5 47.5 49.5 46.5 48 49.5 49
1096 1 -0.63 -0.282 -0.002 0.648 -0.87 -0.182 0.037 0.97 0.501 0.906 1.316 1.399 43.38 45 46 47.25 44.5 46.25 47.25 53
1098 1 -0.877 -0.233 -0.116 0.672 -0.936 -0.076 0.187 0.953 0.492 0.541 1.115 1.349 43.13 44 45.13 46.5 38.5 40.5 43 47
1099 2 -1.353 -0.492 -0.065 0.389 -1.535 -0.358 -0.335 0.184 0.023 -0.016 0.48 1.029 43.25 44.63 46 46.88 40.45 44.5 45.5 48.5
1104 1 -1.743 -0.75 -0.265 -0.132 -1.316 -0.698 -0.188 0.415 -0.602 -0.213 -0.004 0.286 47.25 48 49.25 50.5 52 52 57 61
1105 2 -0.788 -0.116 -0.092 0.785 -0.805 -0.019 0.748 1.054 0.325 0.341 0.392 0.66 47.05 47.5 49.25 49.5 52.5 55.25 57.25 59.5
1106 1 -0.865 -0.604 0.096 0.189 -0.872 -0.436 -0.066 0.651 0.669 0.36 0.273 0.841 47.25 47.38 49 49.75 60.5 64 69.5 79.5
1112 2 -1.449 -0.26 -0.135 0.413 -0.869 -0.461 -0.133 0.446 0.449 0.77 0.873 0.861 45 45.5 46.75 48 58 58 62.75 71.5
1114 2 -0.84 -0.061 -0.099 0.427 -0.748 -0.366 -0.018 0.902 -0.73 -0.063 -0.002 0.537 46.5 46.75 48 49.5 46 46 50.5 55.5
1116 2 -0.746 -0.267 0.155 0.486 -1.063 -0.377 -0.018 0.673 0.164 0.591 0.991 1.419 47.62 48 49.75 50.25 51.5 55 57.25 65.5
1118 1 0.012 0.317 0.496 0.813 -0.765 -0.116 0.312 0.839 0.134 0.681 0.511 1.178 42.5 43 44.25 45.25 43 44.5 47 51
1125 2 -0.673 0.106 0.06 0.771 -0.771 0.07 0.374 0.621 -0.177 0.386 0.365 0.802 46.25 47.5 48.5 50 50.5 51.75 54.5 58.5
1128 2 -0.358 0.508 0.693 0.993 -0.953 0.115 0.279 0.483 0.419 0.674 0.637 0.794 54.5 46.5 48 49.38 45.28 61 67.5 73.75
1129 1 -1.03 -0.17 -0.036 0.502 -0.693 -0.285 0 0.832 0.525 0.189 0.45 0.954 46.5 48 49.25 50.25 47.75 50.25 51.75 48.5
1146 2 -2.215 -1.483 -0.852 0.152 -1.985 -1.152 -0.577 0.455 -0.422 -0.624 -0.308 0.203 43.75 45 45.63 47.25 43.45 45 47.25 51.75
1147 2 -1.625 -0.734 -0.183 0.126 -1.368 -0.183 0.022 0.441 -0.638 -0.604 0.058 0.505 43.5 45 45.5 46.75 39.5 42 43 46.5
1148 1 -0.477 -0.029 -0.027 0.952 -0.798 0.211 0.459 0.82 -0.163 0.201 0.606 1.077 41.13 42.38 43.5 44.5 36 38.25 40.25 41.45
1149 1 -0.19 0.42 0.382 0.74 -0.741 0.143 0.195 0.772 0.383 0.566 1.032 1.51 46 47.5 48.5 50 43.5 45 49.25 54
1152 1 -1.395 -0.297 0.016 0.173 -1.087 -0.412 0.076 0.361 -1.949 -0.52 -0.189 0.348 42.75 44 45 46.26 42.5 45.75 45.75 50.5
1156 2 -0.684 0.314 0.652 1.224 -0.669 -0.055 0.191 0.914 0.16 0.659 0.658 1.125 44.75 46 47 48.25 46 48 50.75 52.5
1162 1 -0.206 -0.035 0.139 0.882 -0.354 0.018 0.357 0.945 0.348 0.52 0.718 0.984 46 47.38 48.25 49.5 44 48.5 49 53.25
1180 1 -0.623 -0.354 0.195 0.735 -0.444 -0.105 0.604 1.179 -0.139 0.088 0.739 1.504 45.75 50 48 49 46.5 48.5 52.5 52
1181 1 -1.018 -0.635 -0.091 0.546 -1.156 -0.463 -0.203 0.363 -1.262 -0.67 -0.468 -0.145 46.5 47.63 49 53.88 46.5 50.5 51.5 58
1183 2 -1.491 -0.739 -0.416 0.088 -0.886 -0.769 -0.521 -0.13 -0.428 -0.27 -0.102 0.012 44.25 46.88 47.88 49 41.75 45.25 47.75 51.5
1184 2 -1.55 -0.954 -0.647 0.425 -2.074 -1.529 -0.901 0.021 -0.406 -0.026 -0.078 0.77 51 48.75 49.75 54.25 47.5 55 57.5 57.75
1196 2 -0.556 -0.231 -0.218 0.34 -0.8 -0.009 -0.106 0.684 0.187 0.375 0.525 1.199 41.5 43 43.5 45 42.5 46.5 53.25 52
1201 2 0.159 0.224 0.535 1.407 -0.1 -0.036 0.317 1.211 0.539 0.98 1.469 1.61 45.5 46.88 47.5 49 50 53.5 55 60
1205 2 -0.009 0.351 0.305 0.807 -0.373 0.176 0.574 1.106 -0.007 -0.058 0.236 1.034 43.5 44.75 45.25 48 48 52 55 61
1206 1 -0.821 -0.29 0.09 0.292 -1.078 -1.165 -0.306 0.291 -0.502 -0.298 -0.107 1.006 43.63 45.5 46.5 48 42 46 49.5 52
1210 1 -1.094 -0.368 -0.205 0.566 -0.927 0.237 0.401 1.246 -0.566 -0.453 0.359 1.245 44 44.88 46 47 50 52.5 56 59
1219 2 -1.073 -0.931 0.111 0.204 -1.608 -0.371 -0.163 0.282 -0.258 0.123 0.325 0.135 45.05 46.88 48.25 49 43 47 50 52.5
1222 1 -1.37 -0.663 -0.426 0.214 -1.161 -0.845 -0.631 -0.068 -0.634 -0.545 -0.25 0.426 43 44 45 46 37 39.5 43 44
1224 2 -0.336 -0.365 0.772 1.296 -0.201 0.255 1.239 1.606 0.049 0.814 1.146 1.527 47.25 49.25 50.63 52.25 79.25 84.5 99 105.5
1226 2 -0.873 -0.514 0.129 0.417 -1.141 -0.517 -0.201 0.343 -0.742 -0.538 0.076 0.154 43.65 45 47 48.25 44.5 49.5 50.75 53
1238 1 -0.987 -0.331 0.101 0.619 -1.168 -0.408 -0.283 0.001 -0.734 -0.163 0.234 0.063 44.5 46.13 47 48.38 44.5 48 52.5 52
1241 2 0.063 0.445 0.615 1.206 -0.221 0.032 0.391 1.111 0.811 0.779 1.1 1.798 43.13 44.25 45.25 47 38.5 40.5 43.5 45.25
1243 2 -0.301 0.227 0.819 0.896 -0.023 0.973 1.37 1.399 0.48 1.092 1.293 1.683 40.75 42 43.25 44.5 36.5 39.75 42 43.25
1260 2 -0.939 -0.224 0.029 0.798 -0.964 -0.532 -0.736 0.566 -0.09 0.564 0.959 1.329 45.25 49.5 47.38 49 43.5 45.5 49 52
1261 1 -0.504 0.141 0.446 0.699 -1.136 -0.388 -0.177 0.815 -0.821 -0.102 -0.029 0.754 47 52.5 50 51.5 62.25 68.25 71.75 81.25
1266 2 -0.872 -0.163 0.153 0.543 -1.068 -0.295 -0.231 0.194 0.033 0.604 0.757 0.866 42.5 44 44.88 45.63 40.25 42.5 46 53
1273 1 -1.151 -0.469 -0.076 0.643 -0.909 -0.433 -0.232 0.473 -0.605 -0.104 0.036 0.618 48 46.5 47.5 49 48 46.5 54.5 60.5
1284 1 -0.793 -0.458 -0.197 0.762 -0.719 -0.078 0.223 0.606 0.253 0.638 1.137 1.247 47 49.38 51 52.5 58.78 55 58.5 62.5
1285 1 -0.278 0.033 0.759 1.42 -1.035 -0.516 0.027 0.567 0.319 0.698 0.244 1.092 44.75 46.25 48 49.5 44.5 48.5 47 55.5
1288 1 -0.51 -0.168 0.327 0.608 -0.294 -0.195 0.101 1.219 1.092 0.918 1.101 1.574 43.75 44.75 46 47.25 43 45.5 47 50
1290 2 -0.815 -0.178 0.053 0.402 -1.092 -0.565 -0.2 0.589 0.156 0.18 0.411 0.88 42.75 43.63 45.25 46 40 39.63 46.5 49
1297 2 -0.116 0.002 0.205 1.023 -0.373 0.18 0.331 0.886 0.455 0.594 0.985 1.468 45.5 47 48.5 49 44 47.5 49 52.5
1300 2 -0.507 0.492 0.509 0.811 -0.585 -0.361 -0.165 0.349 -0.076 1.001 0.842 1.23 42.5 43.5 45 46 41.25 44 45.25 50
1302 1 -0.635 -0.02 -0.03 0.529 -0.815 -0.191 -0.003 0.989 -0.154 0.553 0.517 0.931 44.75 46 47.5 48.5 43 44.5 47 51.5
1311 2 -0.569 -0.07 -0.177 0.518 -0.666 0.193 0.19 0.813 0.404 0.691 1.095 0.859 44.5 45.75 47 48.38 42.5 46 48.25 51.5
1315 1 -1.244 -0.399 -0.288 0.576 -1.037 -0.804 0.023 0.961 0.494 0.864 1.379 1.442 48 49.75 51.25 52.5 52 54.5 57.5 63
1319 2 -0.261 0.04 0.179 1.112 -0.662 0.027 0.355 0.915 0.526 0.961 0.984 1.034 45.25 47 48.25 49.5 44.5 47 48.75 51
1321 2 -0.083 0.668 0.793 1.119 -0.05 0.788 1.005 1.352 0.935 0.942 1.197 1.499 46.25 48 49.38 50.25 50.75 53 54.25 57.5
1323 2 -1.427 -0.726 -0.157 0.871 -1.737 -1.324 -0.762 -0.07 -0.009 -0.269 0.457 0.817 44.25 45.5 47 48 46 48 51.75 55
1324 2 -0.11 0.096 0.174 0.766 -0.499 -0.167 0.121 0.366 1.121 1.113 1.14 1.395 46.63 47.75 49.5 50.5 48.5 52.35 55 58.5
1325 2 -0.692 0.339 0.341 0.983 -0.429 0.202 0.336 0.641 0.153 0.806 0.74 1.213 47 48 49.75 51 46.5 49.5 49 53
1330 2 -0.52 0.314 0.736 1.41 -0.703 -0.175 0.211 0.775 0.219 0.793 0.735 1.156 46.25 48 49.63 51.25 47.5 52.5 54 61
1333 2 -0.615 0.012 0.107 0.605 -1.097 0.021 0.077 1.099 0.385 0.564 0.955 0.784 48.38 50 51.25 53 53.25 59.5 64 66.5
1342 2 -0.792 -0.468 0.041 0.508 -0.727 0.022 -0.029 0.824 0.665 0.732 0.952 1.027 41.5 43.5 44.75 45.5 39 42 44.75 47.5
1345 2 -1.05 -0.14 0.103 0.747 -1.41 -0.709 -0.632 0.332 -0.374 0.264 0.151 0.94 46.5 48 49.5 50.5 59.75 61.5 68.75 72.5
1347 1 -0.709 0.534 0.945 1.063 -1.19 -0.525 -0.06 0.599 -0.472 -0.012 0.351 0.746 46.5 48.5 50 51 50 51.5 55 61
1349 1 -1.183 -0.158 -0.244 0.604 -1.491 -0.297 -0.218 0.342 0.275 0.818 0.646 0.889 46.25 51 48.5 49.5 48.25 51 51.25 55
1350 1 -1.339 -0.363 -0.148 0.01 -1.116 -0.458 -0.172 0.413 -0.372 0.331 0.751 0.878 48 49.25 50.63 52.13 54 50.5 57 69.75
1357 2 -0.835 -0.009 0.184 0.859 -0.909 -0.23 -0.077 0.249 0.197 0.689 1.086 0.928 42.13 46.5 44.5 45.5 36.5 37.5 40 43
1364 1 -1.315 -0.51 -0.063 0.321 -1.281 -0.458 -0.249 0.402 -0.435 -0.126 0.333 0.66 42.25 43.5 45 46 43 45 53 56
1367 2 -1.098 -0.2 -0.155 0.217 -0.847 -0.358 -0.2 0.327 0.043 0.2 0.415 0.672 44 45.25 46.25 47.5 46.5 50.5 51.5 56.5
1370 2 -0.74 0.106 0.361 0.878 -1.118 -0.197 0.167 0.815 0.099 0.236 0.21 0.498 43.25 44.75 46 47.5 42 45.5 45.5 50
1382 2 -1.822 -0.916 -0.831 -0.217 -1.826 -0.755 -0.855 -0.065 -0.727 0.199 0.371 0.112 43.5 45.5 46 47.75 43.75 43.5 47.5 51
1383 1 -0.198 0.508 0.286 0.957 -0.466 -0.229 -0.043 0.631 0.44 1.2 0.49 1.489 44.5 46 47.25 48.5 50 52 53.75 60.5
1387 1 -0.912 -0.441 -0.192 0.243 -0.91 -0.713 -0.506 0.167 0.332 0.454 0.747 1.142 46.5 47.13 47.75 48.5 44 53 60 64.5
1389 2 -0.054 -0.181 -0.021 0.589 -0.473 -0.093 0.152 0.799 0.174 0.393 1.053 1.512 47.25 48.88 50.25 51.5 47 50.5 53 57
1391 2 -1.053 -0.137 0.107 0.487 -0.867 -0.382 -0.219 -0.086 0.063 0.139 0.602 0.77 43.5 44.5 45.5 46.75 40 41.5 46.5 48.5
1394 1 -1.488 -0.667 -0.223 0.451 -1.998 -0.829 -0.324 0.033 -0.426 -0.039 0.242 0.756 46.5 48.13 49 50.75 44 47.5 50.5 52
1400 1 -1.463 -0.306 -0.283 0.255 -1.753 -0.358 -0.866 0.186 -1.032 0.359 0.413 0.569 44.45 46 47.38 48.5 38.5 43 46 47.5
1410 1 -0.856 -0.315 -0.039 0.815 -1.264 -0.273 -0.15 1.001 0.186 0.598 0.801 1.211 45.25 47 48 49.5 48 49.5 52 57.5
1411 2 -0.275 0.091 0.415 1.158 -0.505 0.004 0.329 1.195 0.631 0.946 1.053 1.564 42 43.5 44.5 46 38.5 40.5 42.5 44
1423 2 -1.45 -0.466 -0.829 0.487 -1.21 -1.152 -0.31 0.462 -0.61 -0.496 -0.469 0.013 41.75 43.25 44.13 44.75 37 38.5 41.5 42.5
1424 1 -1.236 -0.31 -0.165 0.371 -1.007 -0.413 -0.388 0.314 0.171 0.513 0.678 0.937 43.5 45.5 46.25 47.75 39 43 44.25 47.5
1426 2 -0.504 0.24 0.338 1.029 -0.348 0.087 0.514 1.14 -0.457 0.447 0.325 1.037 40.38 41.45 42.5 43 37.5 39 42 43
1427 1 -0.567 -0.189 -0.074 0.432 -0.639 -0.342 -0.153 0.783 0.179 0.541 0.719 0.864 46.25 47.75 48.5 50 49.75 53 56 58
1435 2 -0.831 -0.046 0.209 0.772 -0.688 -0.113 -0.148 0.417 -0.348 0.23 0.82 0.448 50 50.75 52.75 54.25 80.5 81.5 97.5 103
1443 1 0.16 0.406 0.792 1.239 1.088 1.342 1.595 1.686 0.48 0.98 1.166 1.66 44.5 46 47.38 48 48 49.5 52.5 55.5
1451 2 -0.513 -0.052 0.265 0.596 -0.973 0.327 0.558 0.909 -0.353 -0.195 0.294 0.836 49.5 46.38 47.75 48.5 51 53.5 57 60
1452 2 -0.974 0.1 0.312 0.435 -0.704 -0.079 0.105 0.593 -0.69 -0.537 -0.158 -0.087 50 48.25 49.5 51 58 63 70 76
1454 2 -0.561 0.589 0.784 0.551 -0.554 0.466 0.644 1.593 0.174 0.575 0.602 1.247 46.75 48.5 49.5 51 55 59.5 63 74
1456 2 -0.826 0.193 0.32 0.8 -1.389 0.288 0.007 0.582 -0.265 0.153 0.084 0.739 46 48.5 48.5 50.5 41.5 46 46.5 54.5
1458 1 -1.091 -0.731 -0.434 0.562 -1.193 -0.516 -0.618 1.055 -0.824 -0.978 -0.225 0.594 43.05 44 44.73 46.5 42.75 47 46.5 50
1463 2 -1.372 -0.565 -0.177 0.179 -1.341 -0.871 -0.379 0.079 -0.848 -0.722 -0.67 0.446 46.5 48 49 50.5 55.5 63 68 85.5
1472 2 -2.393 -1.509 -1.632 -1.307 -2.626 -1.283 -1.081 -0.494 -1.062 -0.737 -0.961 -0.579 42.15 43 44 45.5 37.5 41.5 42 44
1477 1 -1.628 -1.133 -0.889 -0.161 -1.676 -1.086 -1.015 -0.468 -1.043 -0.418 -0.108 -0.038 46 47 48.25 50 62 72.25 77 84.5
1483 2 -1.334 -0.897 -0.631 -0.029 -1.513 -0.76 -0.623 0.085 0.11 0.035 0.052 0.745 45.5 47 48.5 49.5 49 56.5 55.75 65
1484 1 -1.458 -0.719 -0.444 -0.205 -2.253 -1.244 -0.582 0.705 -0.927 -0.685 -0.668 0.365 46.25 48.5 49.5 52 62 74.75 85.5 99
1486 2 -1.809 -1.479 -0.699 -0.093 -1.873 -0.978 -0.727 -0.281 -1.676 -1.133 -0.782 -0.787 41.15 42 43 44.5 39 40 52 43.75
1488 2 -0.832 -0.265 -0.009 0.524 -1.013 -0.559 -0.181 0.387 0.374 0.644 0.499 0.757 44.5 45 46.5 48 46.5 49.5 53.5 62
1489 1 -1.005 -0.691 -0.443 0.125 -1.638 -0.845 -0.618 0.322 -0.614 0.084 0.491 0.742 49.75 50.88 52.38 55.5 59 73.75 80 91
1506 2 -2.248 -0.665 -0.287 0.488 -1.732 -0.624 -0.711 0.137 -0.948 -0.673 -0.544 0.362 44.5 46 47 51.63 43 46.5 48 51.5
1511 2 -0.492 0.257 0.583 0.795 -1.116 -0.236 0.021 0.794 -0.254 0.455 0.33 0.823 46.5 48.5 49 51.25 65.5 68 74.5 87
1518 1 -1.893 -1.111 -0.791 -0.281 -1.947 -1.168 -1.261 -0.109 -1.711 -0.317 -1.162 -0.225 41.5 43 44 46.5 43 44.5 46 51.5
1526 2 -1.302 -0.517 -0.589 0.254 -1.641 -0.773 -0.809 0.251 -0.865 0.13 -0.26 0.249 44.75 47 47 49.5 47.5 52.5 52.5 55.5
1529 1 -2.162 -1.228 -1.156 -0.465 -1.978 -1.522 -1.564 -0.3 -0.886 -0.474 -0.489 -0.081 44 45.75 45.5 50.5 46 49.75 49.5 53.25
1530 1 -2.466 -1.491 -1.318 0.108 -2.359 -1.555 -1.194 -0.421 -1.281 -0.499 -0.834 -0.474 42.5 47.75 45 46.25 46.75 52.5 50.5 53.5
1531 1 -2.141 -1.353 -1.443 -0.64 -1.753 -1.319 -1.575 -0.478 -0.66 0.27 0.18 0.587 43.75 46.25 46.5 47.5 51.5 26 63.25 66
1532 2 -1.811 -0.926 -1.182 -0.285 -2.233 -1.476 -2.05 -0.631 -1.178 -0.526 -0.994 -0.803 42.5 46.5 44.5 45.75 40 43.5 43 47.5
1540 1 -2.155 -1.236 -1.301 -0.412 -2.237 -1.173 -1.222 -0.519 -1.521 -1.144 -0.974 -0.425 44.5 47.5 47.5 49 52 58.5 62 71
1542 1 -0.821 0.539 0.803 1.021 -1.036 -0.544 -0.333 0.849 0.275 0.914 0.659 1.351 47.5 49 49.75 51.5 60.5 66 69 78.5
1549 1 -1.068 -0.545 -0.666 0.52 -1.328 -0.263 -0.472 0.52 -1.173 -0.396 -0.414 0.135 45.15 47.5 47.25 51.63 44.5 49 46 53.5
1551 2 -1.092 0.039 -0.222 0.557 -1.445 -0.426 -0.215 0.569 -0.046 0.609 0.254 0.676 42.25 43.88 45 46.75 37.5 40 42 46.5
1565 2 -0.668 0.187 -0.311 0.566 -1.317 -0.417 -0.082 0.595 -0.345 0.187 0.59 0.86 47.5 48.75 50.25 51.63 61 60.5 65.5 71
1572 2 -0.105 0.105 0.541 0.709 -0.432 -0.144 0.332 0.982 0.197 0.363 0.96 1.007 44.5 43 46.75 48 41.75 44.5 45.75 49.25
1579 1 -0.645 0.019 0.029 1.051 -0.739 -0.189 -0.184 0.823 0.408 0.147 0.721 1.346 45.5 46.5 48 49 40.5 43 44.5 47.25
1585 1 -0.387 0.174 0.307 1.216 -0.88 -0.274 0.011 0.773 0.28 0.472 0.615 1.152 44.5 45.25 47 48 49 48.5 53 58.5
1591 1 0.323 0.259 0.37 1.383 1.045 1.145 1.408 1.367 0.492 0.732 0.93 1.153 49 50.38 52 53.13 61 63.5 70.5 73
1592 1 -1.044 -0.111 -0.189 1.068 -0.997 0.012 0.206 1.121 -0.201 0.165 0.628 0.918 45.5 46.5 47.63 49 42.5 43 46.5 48.25
1598 1 -0.49 -0.369 -0.057 0.858 -1.076 -0.722 -0.197 0.423 -0.541 0.009 0.215 0.373 49.5 50.5 51.88 53.25 50.75 54 55.5 61.5
1605 1 -1.939 -0.753 -0.702 -0.113 -1.281 -0.382 -0.205 0.173 -0.696 -0.493 0.037 0.664 45 47 47 48.63 43.5 49 51.75 54.5
1610 1 -1.644 -0.646 -0.132 0.111 -1.705 -0.358 -0.011 0.424 -1.233 -0.356 0.358 0.082 41.5 42.5 43.5 44.88 36.5 38.25 41 41.5
1612 2 -0.681 0.089 0.564 1.316 -0.704 -0.263 -0.072 0.425 -0.632 0.222 0.252 0.687 45 46.5 47.5 49.13 49.5 57.75 60 63.75
1618 2 -0.722 -0.616 -0.466 0.67 -1.162 -0.748 -0.404 0.547 -1.082 -0.612 -0.149 0.114 46 47.75 49 50.5 50.5 55.5 55.75 59.75
1619 1 -1.791 -1.371 -1.095 -0.447 -1.53 -1.129 -0.718 -0.312 -0.27 -0.265 -0.109 0.398 46 47.25 48.5 50.5 47 50.5 56 60.75
