   173.000    26.640    26.090    34.360    44.390    25.560    37.500    37.400    67.060    24.540    37.007    24.815    23.858    48.678    62.869    21.121    51.013    14.000     1.000     1.000
   174.000    23.590    26.520    29.420    41.860    22.600    35.640    44.430    46.840    27.241    32.389    15.640    21.595    44.483    39.778    56.281    31.940    14.000     1.000     1.000
   175.000    31.120    28.230    35.860    59.050    30.340    33.940    48.740    64.750    32.339    37.218    27.506    35.241    67.427    59.774    65.100    57.610    11.500     0.000     1.000
   176.000    20.030    20.700    30.130    33.720     9.210    15.090    24.480    30.230    21.930    20.677    16.353    15.395    35.965    28.195    31.391    36.447     9.500     0.000     1.000
   177.000     8.660    17.350    27.560    28.180    13.700    20.330    30.730    31.800    11.871     5.576     4.825    17.851    39.942    35.652    23.622    23.114     8.000     0.000     1.000
   178.000    15.330    23.020    33.620    44.580    10.780    21.680    32.370    51.790    19.940    19.133    16.837    15.848    59.226    34.439    47.449    56.027    14.000     1.000     1.000
   179.000    12.430    19.200    27.110    37.740    15.340    20.810    30.290    42.740    18.218     4.680    12.192    19.849    49.253    26.847    41.749    41.832    14.000     1.000     1.000
   180.000    23.180    33.750    46.770    66.610    20.070    37.750    49.730    63.000    15.893    27.615    24.298    21.830    62.321    85.013    66.390    62.009    11.500     0.000     1.000
   181.000    26.710    24.520    31.470    55.800    22.020    24.610    36.490    39.730    28.421    33.459    16.353    34.737    63.509    59.774    57.707    54.474    18.000     1.000     1.000
   182.000    27.560    33.480    40.090    58.820    20.190    30.530    39.880    48.740    28.596    33.647    22.932    31.645    67.193    63.722    53.008    64.539    18.000     1.000     1.000
   183.000    15.460    22.510    32.050    39.120    12.080    21.490    47.330    51.380    15.952     9.439     9.949    23.125    37.381    47.704    32.908    41.875    11.500     0.000     1.000
   184.000    21.400    29.720    36.610    69.520    46.580    55.740    64.990    86.650    10.460    20.936    15.148    19.138    72.529    61.576    77.956    52.759    14.000     1.000     1.000
   185.000    17.160    16.920    28.660    34.940    14.650    25.200    41.090    46.420    15.774     9.184    24.617    15.246    33.631    39.796    32.270    35.335     5.500     0.000     1.000
   186.000    20.650    26.710    33.660    57.680    14.500    48.120    58.290    66.100    24.943    15.887    25.862    21.034    73.218    63.916    51.724    52.069    14.000     1.000     1.000
   187.000    22.100    29.690    38.420    55.240    19.820    33.780    51.070    68.950    31.839    27.463    10.345    27.888    59.425    64.409    58.374    52.457    14.000     1.000     1.000
   188.000    14.750    20.650    27.130    38.900    12.680    24.520    34.860    45.430    14.561    13.033    12.531    12.083    46.140    31.830    38.847    37.083    11.500     0.000     1.000
   189.000    30.860    32.460    40.770    56.370    36.220    44.300    53.240    70.960    24.702    38.712    23.278    31.295    63.988    50.191    57.717    55.402    14.000     1.000     1.000
   190.000    22.440    38.140    38.750    55.830    18.570    28.540    34.710    43.840    22.242    19.091    23.052    18.091    44.061    65.844    62.013    56.273    11.500     0.000     1.000
   191.000    15.480    32.160    34.490    51.180    19.900    31.260    40.190    50.580    24.503    19.612    11.090    11.711    59.591    72.243    22.368    63.026    14.000     1.000     1.000
   192.000    26.580    25.330    36.030    40.270     7.360    12.120    17.630    23.350    26.905    32.398    25.128    22.857    41.190    47.704    32.781    44.286    11.500     0.000     1.000
   193.000    18.510    19.150    31.580    39.120    16.780    18.890    37.210    38.430    23.571    21.684    14.796    15.469    37.857    36.990    45.408    43.594     5.500     0.000     1.000
   194.000    17.720    25.360    31.560    38.240    11.150    15.220    37.060    46.420    23.571    20.153    14.668    21.295    59.286    43.112    18.495    46.741    11.500     0.000     1.000
   195.000     6.100    20.570    21.680    40.950     4.710    12.150    22.340    28.760    14.561     2.256     5.451     9.474    39.123    47.368    43.045    48.947     8.000     0.000     1.000
   196.000    20.030    27.250    30.010    39.460    15.910    29.210    38.220    54.730    24.762    22.385    18.431    18.705    53.333    41.518    29.911    42.813     9.500     0.000     1.000
   197.000    19.200    28.100    24.640    34.260    15.090    31.770    41.260    52.250    19.138    20.320    17.488    16.724    36.379    42.488    24.877    32.241     9.500     0.000     1.000
   198.000    20.710    26.880    29.420    48.680    19.990    39.780    43.510    58.820    20.643    28.947    14.724    20.504    59.240    51.504    41.040    50.768    11.500     0.000     1.000
   199.000    32.230    30.680    37.130    60.830    22.210    29.630    38.240    64.310    27.661    37.531    30.138    25.570    62.749    63.847    60.213    54.518    14.000     1.000     1.000
   200.000    22.490    34.630    36.700    43.330    31.450    59.580    75.610    89.010    19.048     3.571    34.694    20.714    51.190    30.357    42.347    43.482    14.000     1.000     1.000
   201.000    22.230    28.040    37.380    48.900    17.220    22.920    32.070    46.830    17.619    30.548    11.416    19.821    46.190    49.681    45.855    51.964    11.500     0.000     1.000
   202.000    15.770    23.960    26.760    36.670    11.140    24.380    36.120    38.110    15.576     9.545     8.961    24.455    37.394    32.922    44.026    35.364     8.000     0.000     1.000
   203.000    24.270    29.660    37.220    50.880    18.860    37.380    35.300    52.630    21.152    35.714    10.909    21.568    53.879    35.714    61.558    54.295    11.500     0.000     1.000
   204.000    24.290    30.340    35.250    54.540    25.990    33.180    32.270    61.140    20.000    35.714    21.429    20.000    45.455    59.091    75.974    48.636    14.000     1.000     1.000
