 2376.000     .      16.667     .        .        .       8.333     .        .        .       0.000     .        .        .      16.667     .        .        .        .      23.810     .        .        .      27.381     .        .        .      46.429     .        .        .      53.571     .        .        .       1.000   23.000    7.000   10.000
 2396.000     .      25.000     .        .        .       8.333     .        .        .        .        .        .        .       0.000     .        .        .        .      23.810     .        .        .      35.714     .        .        .        .        .        .        .      69.048     .        .        .       1.000   22.000    6.000    3.000
 2454.000    0.000     .        .        .       0.000     .        .        .      16.667     .        .        .       0.000     .        .        .        .      23.810     .        .        .      42.857     .        .        .      54.762     .        .        .      65.476     .        .        .        .       0.000   22.000   12.000   10.000
 2480.000     .      50.000     .        .        .      16.667     .        .        .      58.333     .        .        .      25.000     .        .        .        .      21.429     .        .        .      29.762     .        .        .      34.524     .        .        .      41.667     .        .        .       0.000   21.000    9.000    7.000
 2601.000     .        .        .      33.333     .        .        .      16.667     .        .        .       0.000     .        .        .       0.000     .        .        .        .      57.143     .        .        .      63.095     .        .        .      76.190     .        .        .        .        .       0.000   22.000    9.000    7.000
 2635.000     .        .      16.667     .        .        .      50.000     .        .        .        .        .        .        .      41.667     .        .        .        .      23.810     .        .        .      30.952     .        .        .        .        .        .        .      46.429     .        .       1.000   21.000    8.000    7.000
 2655.000   50.000     .        .        .      16.667     .        .        .       0.000     .        .        .       8.333     .        .        .        .      23.810     .        .        .      57.143     .        .        .        .        .        .        .      75.000     .        .        .        .       0.000   22.000    7.000    4.000
 2678.000     .        .        .        .      16.667     .        .        .      25.000     .        .        .      50.000     .        .        .      41.667     .        .        .        .      53.571     .        .        .      69.048     .        .        .      90.476     .        .        .      95.238    0.000   28.000    9.000   11.000
 2696.000     .        .        .      33.333     .        .        .        .        .        .        .      16.667     .        .        .       0.000     .        .        .        .      23.810     .        .        .      41.667     .        .        .      51.190     .        .        .        .        .       1.000   29.000    4.000    8.000
 2716.000     .      16.667     .        .        .      25.000     .        .        .      16.667     .        .        .       0.000     .        .        .        .      41.667     .        .        .      59.524     .        .        .      65.476     .        .        .      91.667     .        .        .       0.000   28.000    9.000   12.000
 2720.000     .        .        .        .      41.667     .        .        .       8.333     .        .        .      50.000     .        .        .      33.333     .        .        .        .      21.429     .        .        .      42.857     .        .        .      51.190     .        .        .      60.714    1.000   28.000    9.000    9.000
 2724.000     .      75.000     .        .        .      66.667     .        .        .      83.333     .        .        .      75.000     .        .        .        .      21.429     .        .        .      40.476     .        .        .        .        .        .        .      58.333     .        .        .       1.000   28.000    9.000    5.000
 2780.000     .        .      25.000     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      28.571     .        .        .      64.286     .        .        .      77.381     .        .        .      91.667     .        .       0.000   29.000   12.000    8.000
 2781.000     .        .        .        .      25.000     .        .        .      33.333     .        .        .       8.333     .        .        .       8.333     .        .        .        .      50.000     .        .        .      73.810     .        .        .      69.048     .        .        .      72.619    1.000   28.000   11.000   12.000
 2810.000     .        .      16.667     .        .        .      16.667     .        .        .       0.000     .        .        .       0.000     .        .        .        .      38.095     .        .        .      55.952     .        .        .      76.190     .        .        .      88.095     .        .       0.000   28.000   11.000   12.000
 2833.000     .        .        .       8.333     .        .        .        .        .        .        .       0.000     .        .        .       0.000     .        .        .        .      25.000     .        .        .        .        .        .        .      50.000     .        .        .        .        .       1.000   28.000   10.000    9.000
 2884.000     .        .        .      33.333     .        .        .      25.000     .        .        .      25.000     .        .        .      41.667     .        .        .        .      39.286     .        .        .      58.333     .        .        .      72.619     .        .        .      80.952     .       1.000   28.000   11.000   13.000
 2890.000     .        .       0.000     .        .        .       0.000     .        .        .        .        .        .        .       0.000     .        .        .        .      32.143     .        .        .      58.333     .        .        .      63.095     .        .        .      78.571     .        .       0.000   28.000    9.000    8.000
 2895.000     .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      41.667     .        .        .      70.238     .        .        .      92.857     .        .        .      84.524     .        .       0.000   28.000   11.000    9.000
 2957.000     .      16.667     .        .        .       0.000     .        .        .      25.000     .        .        .      33.333     .        .        .        .      34.524     .        .        .      53.571     .        .        .      57.143     .        .        .      76.190     .        .        .       0.000   27.000   13.000   10.000
 3013.000     .        .       8.333     .        .        .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .        .      26.190     .        .        .      55.952     .        .        .      45.238     .        .        .      67.857     .        .       0.000   27.000   10.000   12.000
 3033.000     .        .        .        .       8.333     .        .        .       0.000     .        .        .      25.000     .        .        .       0.000     .        .        .        .      32.143     .        .        .      46.429     .        .        .      58.333     .        .        .      65.476    0.000   28.000   10.000   12.000
 3039.000     .        .        .      25.000     .        .        .       8.333     .        .        .       8.333     .        .        .        .        .        .        .        .      47.619     .        .        .        .        .        .        .        .        .        .        .        .        .       1.000   27.000    5.000    8.000
 3055.000     .        .        .       0.000     .        .        .      16.667     .        .        .       0.000     .        .        .       0.000     .        .        .        .      26.190     .        .        .      45.238     .        .        .        .        .        .        .      64.286     .       1.000   28.000    2.000    6.000
 3059.000     .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      21.429     .        .        .      39.286     .        .        .      59.524     .        .        .      73.810     .        .       0.000   27.000    7.000    9.000
 3082.000   25.000     .        .        .      33.333     .        .        .      25.000     .        .        .      25.000     .        .        .        .      19.048     .        .        .      32.143     .        .        .      47.619     .        .        .      67.857     .        .        .        .       1.000   27.000   10.000   10.000
 3112.000     .        .        .      16.667     .        .        .       8.333     .        .        .      16.667     .        .        .       0.000     .        .        .        .      26.190     .        .        .      71.429     .        .        .      59.524     .        .        .      66.667     .       1.000   28.000    8.000   12.000
 3118.000     .        .       0.000     .        .        .        .        .        .        .        .        .        .        .       8.333     .        .        .        .      27.381     .        .        .        .        .        .        .        .        .        .        .        .        .        .       0.000   28.000   11.000   10.000
 3158.000     .        .      16.667     .        .        .      33.333     .        .        .       8.333     .        .        .       8.333     .        .        .        .      27.381     .        .        .      40.476     .        .        .      53.571     .        .        .      57.143     .        .       0.000   27.000    7.000   10.000
 3164.000     .        .        .        .       8.333     .        .        .       0.000     .        .        .        .        .        .        .        .        .        .        .        .      51.190     .        .        .      61.905     .        .        .        .        .        .        .        .       1.000   26.000    6.000   10.000
 3192.000     .        .       0.000     .        .        .      25.000     .        .        .      16.667     .        .        .      41.667     .        .        .        .      25.000     .        .        .      48.810     .        .        .      58.333     .        .        .      69.048     .        .       1.000   26.000   14.000   13.000
 3223.000    0.000     .        .        .        .        .        .        .      16.667     .        .        .       8.333     .        .        .        .      21.429     .        .        .        .        .        .        .        .        .        .        .      65.476     .        .        .        .       1.000   26.000   11.000   12.000
 3239.000     .      16.667     .        .        .       0.000     .        .        .       8.333     .        .        .       0.000     .        .        .        .      27.381     .        .        .      30.952     .        .        .      36.905     .        .        .      47.619     .        .        .       1.000   26.000   13.000   11.000
 3247.000     .        .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      45.238     .        .        .      71.429     .        .        .      71.429     .        .        .      82.143     .        .       0.000   26.000   12.000   11.000
 3294.000     .        .       0.000     .        .        .       0.000     .        .        .       8.333     .        .        .      16.667     .        .        .        .      21.429     .        .        .      26.190     .        .        .      65.476     .        .        .        .        .        .       1.000   26.000   10.000    7.000
 3297.000     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .      33.333     .        .        .        .      36.905     .        .        .      51.190     .        .        .        .        .        .        .      63.095     .       0.000   26.000    6.000   11.000
 3310.000     .        .        .        .      25.000     .        .        .      25.000     .        .        .      16.667     .        .        .      50.000     .        .        .        .      27.381     .        .        .      29.762     .        .        .      34.524     .        .        .      42.857    1.000   26.000    8.000    6.000
 3329.000   16.667     .        .        .        .        .        .        .        .        .        .        .        .        .        .        .        .      20.238     .        .        .        .        .        .        .        .        .        .        .        .        .        .        .        .       1.000   26.000    6.000    6.000
 3337.000     .       0.000     .        .        .       8.333     .        .        .        .        .        .        .        .        .        .        .        .      28.571     .        .        .      48.810     .        .        .        .        .        .        .        .        .        .        .       0.000   26.000    6.000   11.000
 3352.000     .      16.667     .        .        .       8.333     .        .        .       8.333     .        .        .       8.333     .        .        .        .      28.571     .        .        .      88.095     .        .        .      70.238     .        .        .        .        .        .        .       1.000   27.000    9.000   12.000
 3382.000     .      41.667     .        .        .      33.333     .        .        .        .        .        .        .      41.667     .        .        .        .      32.143     .        .        .      71.429     .        .        .        .        .        .        .        .        .        .        .       1.000   25.000    9.000    6.000
 3404.000     .        .        .       8.333     .        .        .        .        .        .        .      16.667     .        .        .       0.000     .        .        .        .      40.476     .        .        .        .        .        .        .      61.905     .        .        .      90.476     .       1.000   25.000   10.000    8.000
 3405.000    0.000     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      23.810     .        .        .      42.857     .        .        .      41.667     .        .        .      60.714     .        .        .        .       0.000   25.000    9.000   12.000
 3410.000     .        .      16.667     .        .        .      41.667     .        .        .      50.000     .        .        .      58.333     .        .        .        .      23.810     .        .        .      34.524     .        .        .      45.238     .        .        .      52.381     .        .       1.000   25.000    6.000    8.000
 3424.000     .       8.333     .        .        .        .        .        .        .       0.000     .        .        .       0.000     .        .        .        .      26.190     .        .        .        .        .        .        .        .        .        .        .      76.190     .        .        .       0.000   25.000    7.000   11.000
 3443.000     .      25.000     .        .        .      16.667     .        .        .      33.333     .        .        .      33.333     .        .        .        .      15.476     .        .        .      52.381     .        .        .      28.571     .        .        .        .        .        .        .       1.000   25.000   11.000    5.000
 3483.000     .        .        .      50.000     .        .        .      41.667     .        .        .      33.333     .        .        .      41.667     .        .        .        .      25.000     .        .        .      48.810     .        .        .      50.000     .        .        .      51.190     .       1.000   25.000    9.000    9.000
 3486.000   16.667     .        .        .       8.333     .        .        .       0.000     .        .        .      25.000     .        .        .        .      17.857     .        .        .      30.952     .        .        .      63.095     .        .        .      66.667     .        .        .        .       1.000   25.000    9.000   10.000
 3500.000     .        .      25.000     .        .        .      25.000     .        .        .      33.333     .        .        .      50.000     .        .        .        .      14.286     .        .        .      23.810     .        .        .      36.905     .        .        .      40.476     .        .       1.000   26.000    3.000    9.000
 3507.000     .      33.333     .        .        .      58.333     .        .        .        .        .        .        .        .        .        .        .        .       1.190     .        .        .      27.381     .        .        .        .        .        .        .        .        .        .        .       1.000   25.000    2.000    9.000
 3518.000   16.667     .        .        .      16.667     .        .        .      25.000     .        .        .      16.667     .        .        .        .      21.429     .        .        .      48.810     .        .        .      59.524     .        .        .      60.714     .        .        .        .       1.000   25.000    5.000   10.000
 3522.000     .       8.333     .        .        .       8.333     .        .        .      33.333     .        .        .      41.667     .        .        .        .      21.429     .        .        .      58.333     .        .        .      63.095     .        .        .      92.857     .        .        .       1.000   25.000   10.000   12.000
 3565.000    8.333     .        .        .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .        .      16.667     .        .        .      39.286     .        .        .        .        .        .        .      71.429     .        .        .        .       0.000   26.000    8.000    6.000
 3575.000     .        .        .        .      16.667     .        .        .      16.667     .        .        .       8.333     .        .        .      25.000     .        .        .        .      28.571     .        .        .      38.095     .        .        .      51.190     .        .        .      67.857    0.000   26.000    9.000    4.000
 3600.000    0.000     .        .        .      16.667     .        .        .        .        .        .        .        .        .        .        .        .      22.619     .        .        .      44.048     .        .        .        .        .        .        .        .        .        .        .        .       0.000   25.000   12.000   12.000
 3667.000     .       8.333     .        .        .       8.333     .        .        .      16.667     .        .        .      50.000     .        .        .        .      22.619     .        .        .      40.476     .        .        .      41.667     .        .        .      59.524     .        .        .       0.000   25.000    4.000    5.000
 3670.000     .        .        .       8.333     .        .        .       0.000     .        .        .        .        .        .        .       0.000     .        .        .        .      33.333     .        .        .      59.524     .        .        .        .        .        .        .      89.286     .       0.000   24.000   10.000    8.000
 3677.000   41.667     .        .        .      16.667     .        .        .       0.000     .        .        .        .        .        .        .        .      20.238     .        .        .      34.524     .        .        .      58.333     .        .        .      71.429     .        .        .        .       1.000   24.000    8.000    9.000
 3690.000     .        .      33.333     .        .        .      25.000     .        .        .      25.000     .        .        .      33.333     .        .        .        .      19.048     .        .        .      40.476     .        .        .      53.571     .        .        .      67.857     .        .       1.000   24.000    9.000   11.000
 3706.000     .        .      25.000     .        .        .       8.333     .        .        .       0.000     .        .        .      58.333     .        .        .        .      28.571     .        .        .      51.190     .        .        .      65.476     .        .        .      65.476     .        .       0.000   24.000    8.000    5.000
 3713.000     .      25.000     .        .        .       0.000     .        .        .       0.000     .        .        .      41.667     .        .        .        .      21.429     .        .        .      45.238     .        .        .      60.714     .        .        .      77.381     .        .        .       0.000   24.000    9.000    9.000
 3778.000     .        .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      23.810     .        .        .      27.381     .        .        .      78.571     .        .        .      69.048     .        .       1.000   25.000   12.000   10.000
 3809.000     .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .       8.333     .        .        .        .      23.810     .        .        .      47.619     .        .        .      55.952     .        .        .      71.429     .        .       0.000   25.000   11.000   11.000
 3813.000    8.333     .        .        .       8.333     .        .        .       8.333     .        .        .       0.000     .        .        .        .      17.857     .        .        .      45.238     .        .        .      54.762     .        .        .      76.190     .        .        .        .       1.000   25.000   10.000   12.000
 3826.000     .      16.667     .        .        .       8.333     .        .        .        .        .        .        .      25.000     .        .        .        .      21.429     .        .        .      36.905     .        .        .        .        .        .        .      57.143     .        .        .       0.000   25.000    6.000   10.000
 3861.000     .        .        .      25.000     .        .        .      16.667     .        .        .      16.667     .        .        .      16.667     .        .        .        .      28.571     .        .        .      46.429     .        .        .      52.381     .        .        .      57.143     .       0.000   24.000    8.000    3.000
 3868.000    0.000     .        .        .       8.333     .        .        .      33.333     .        .        .      16.667     .        .        .        .      21.429     .        .        .      46.429     .        .        .      64.286     .        .        .      69.048     .        .        .        .       0.000   23.000    9.000   10.000
 3910.000     .       8.333     .        .        .      16.667     .        .        .       8.333     .        .        .      16.667     .        .        .        .      23.810     .        .        .      42.857     .        .        .      64.286     .        .        .      72.619     .        .        .       0.000   23.000    6.000   13.000
 3915.000     .        .       8.333     .        .        .        .        .        .        .       0.000     .        .        .      16.667     .        .        .        .      29.762     .        .        .      51.190     .        .        .        .        .        .        .      94.048     .        .       0.000   24.000    9.000   13.000
 3948.000    0.000     .        .        .       8.333     .        .        .        .        .        .        .      16.667     .        .        .        .      20.238     .        .        .      39.286     .        .        .        .        .        .        .      54.762     .        .        .        .       0.000   23.000    7.000   10.000
 3960.000     .        .        .       0.000     .        .        .      16.667     .        .        .       8.333     .        .        .       8.333     .        .        .        .      36.905     .        .        .      57.143     .        .        .      57.143     .        .        .      77.381     .       1.000   23.000    8.000    9.000
 3974.000     .       8.333     .        .        .      16.667     .        .        .       8.333     .        .        .      25.000     .        .        .        .      30.952     .        .        .      47.619     .        .        .      57.143     .        .        .      60.714     .        .        .       0.000   23.000    9.000   12.000
 3985.000     .        .        .       8.333     .        .        .        .        .        .        .       0.000     .        .        .      16.667     .        .        .        .      32.143     .        .        .      53.571     .        .        .        .        .        .        .      83.333     .       1.000   24.000    9.000   11.000
 4054.000     .       8.333     .        .        .        .        .        .        .       0.000     .        .        .      25.000     .        .        .        .      27.381     .        .        .        .        .        .        .        .        .        .        .      71.429     .        .        .       0.000   22.000    4.000    9.000
 4080.000     .      16.667     .        .        .      16.667     .        .        .       0.000     .        .        .       8.333     .        .        .        .      22.619     .        .        .      36.905     .        .        .      48.810     .        .        .      60.714     .        .        .       0.000   22.000   10.000   10.000
 4123.000     .       0.000     .        .        .        .        .        .        .        .        .        .        .        .        .        .        .        .       4.762     .        .        .        .        .        .        .        .        .        .        .        .        .        .        .       0.000   23.000    4.000    8.000
 4131.000     .        .      25.000     .        .        .      16.667     .        .        .       8.333     .        .        .       8.333     .        .        .        .      28.571     .        .        .      42.857     .        .        .      50.000     .        .        .      55.952     .        .       0.000   23.000    6.000   10.000
 4165.000     .      33.333     .        .        .      25.000     .        .        .      25.000     .        .        .      16.667     .        .        .        .      21.429     .        .        .      48.810     .        .        .      63.095     .        .        .      65.476     .        .        .       1.000   22.000    7.000    7.000
 4171.000     .      25.000     .        .        .       8.333     .        .        .      58.333     .        .        .      33.333     .        .        .        .      16.667     .        .        .      26.190     .        .        .      47.619     .        .        .      61.905     .        .        .       1.000   22.000    6.000    9.000
 4186.000   16.667     .        .        .      41.667     .        .        .       8.333     .        .        .      41.667     .        .        .        .      21.429     .        .        .      40.476     .        .        .      65.476     .        .        .      76.190     .        .        .        .       1.000   23.000    7.000   11.000
 4247.000   41.667     .        .        .      50.000     .        .        .      25.000     .        .        .      33.333     .        .        .        .       8.333     .        .        .      33.333     .        .        .      44.048     .        .        .      48.810     .        .        .        .       0.000   22.000    5.000    7.000
 4451.000     .        .        .       8.333     .        .        .       8.333     .        .        .       0.000     .        .        .       8.333     .        .        .        .      27.381     .        .        .      48.810     .        .        .      67.857     .        .        .      79.762     .       1.000   28.000   10.000    9.000
 4488.000     .       8.333     .        .        .       0.000     .        .        .       8.333     .        .        .      25.000     .        .        .        .      30.952     .        .        .      50.000     .        .        .      63.095     .        .        .      82.143     .        .        .       1.000   28.000    9.000   12.000
 4523.000     .        .        .        .      16.667     .        .        .      25.000     .        .        .      41.667     .        .        .      33.333     .        .        .        .      85.714     .        .        .      60.714     .        .        .      77.381     .        .        .      90.476    1.000   28.000    7.000   10.000
 4528.000   16.667     .        .        .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .        .      26.190     .        .        .      51.190     .        .        .      71.429     .        .        .      75.000     .        .        .        .       1.000   28.000    9.000   11.000
 4560.000     .        .       0.000     .        .        .       8.333     .        .        .      16.667     .        .        .      16.667     .        .        .        .      27.381     .        .        .      38.095     .        .        .      53.571     .        .        .      63.095     .        .       0.000   28.000   10.000   10.000
 4581.000   16.667     .        .        .      41.667     .        .        .      16.667     .        .        .      41.667     .        .        .        .      21.429     .        .        .      59.524     .        .        .        .        .        .        .        .        .        .        .        .       1.000   28.000    8.000   10.000
 4594.000     .        .       0.000     .        .        .       0.000     .        .        .       8.333     .        .        .       8.333     .        .        .        .      30.952     .        .        .      57.143     .        .        .      72.619     .        .        .      88.095     .        .       1.000   29.000   10.000   10.000
 4612.000    8.333     .        .        .       8.333     .        .        .       0.000     .        .        .       8.333     .        .        .        .      20.238     .        .        .      48.810     .        .        .      64.286     .        .        .      86.905     .        .        .        .       1.000   29.000    9.000   10.000
 4669.000     .        .        .       0.000     .        .        .      16.667     .        .        .      41.667     .        .        .      25.000     .        .        .        .      51.190     .        .        .      63.095     .        .        .     100.000     .        .        .      94.048     .       1.000   28.000    9.000    7.000
 4677.000    8.333     .        .        .       8.333     .        .        .      16.667     .        .        .       8.333     .        .        .        .      21.429     .        .        .      46.429     .        .        .      66.667     .        .        .      77.381     .        .        .        .       1.000   29.000   10.000   11.000
 4679.000    0.000     .        .        .       8.333     .        .        .       8.333     .        .        .      16.667     .        .        .        .      21.429     .        .        .      51.190     .        .        .      60.714     .        .        .      85.714     .        .        .        .       1.000   28.000   12.000   13.000
 4700.000     .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      20.238     .        .        .      36.905     .        .        .      64.286     .        .        .      72.619     .        .        .       1.000   28.000    9.000   11.000
 4728.000     .        .      25.000     .        .        .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .        .      32.143     .        .        .      51.190     .        .        .      65.476     .        .        .        .        .        .       1.000   28.000   12.000   10.000
 4735.000     .        .        .      41.667     .        .        .      25.000     .        .        .        .        .        .        .        .        .        .        .        .      33.333     .        .        .      50.000     .        .        .        .        .        .        .        .        .       1.000   28.000   10.000   12.000
 4740.000     .        .        .      16.667     .        .        .      25.000     .        .        .       8.333     .        .        .       0.000     .        .        .        .      26.190     .        .        .      34.524     .        .        .      40.476     .        .        .      60.714     .       1.000   29.000    9.000   12.000
 4743.000     .        .      25.000     .        .        .       8.333     .        .        .       8.333     .        .        .       0.000     .        .        .        .      35.714     .        .        .      66.667     .        .        .      60.714     .        .        .      77.381     .        .       0.000   28.000   12.000   12.000
 4755.000    8.333     .        .        .       8.333     .        .        .       8.333     .        .        .      16.667     .        .        .        .      23.810     .        .        .      48.810     .        .        .      83.333     .        .        .      95.238     .        .        .        .       0.000   28.000   10.000    9.000
 4776.000     .        .        .        .       8.333     .        .        .      25.000     .        .        .       8.333     .        .        .      41.667     .        .        .        .      25.000     .        .        .      54.762     .        .        .      69.048     .        .        .      80.952    1.000   29.000   13.000   12.000
 4794.000     .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .       8.333     .        .        .        .      32.143     .        .        .      58.333     .        .        .      66.667     .        .        .      79.762     .        .       0.000   28.000   13.000   12.000
 4808.000     .        .        .      33.333     .        .        .      16.667     .        .        .      16.667     .        .        .      16.667     .        .        .        .      45.238     .        .        .      55.952     .        .        .      75.000     .        .        .      79.762     .       1.000   29.000   10.000   11.000
 4832.000     .       0.000     .        .        .       8.333     .        .        .       8.333     .        .        .       8.333     .        .        .        .      41.667     .        .        .      47.619     .        .        .      72.619     .        .        .      73.810     .        .        .       0.000   28.000   12.000    6.000
 4901.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .        .        .        .        .        .        .        .        .      33.333     .        .        .      59.524     .        .        .        .        .        .        .        .        .       0.000   28.000   11.000   11.000
 4953.000     .      33.333     .        .        .       8.333     .        .        .        .        .        .        .        .        .        .        .        .      21.429     .        .        .      59.524     .        .        .        .        .        .        .        .        .        .        .       1.000   29.000    8.000    5.000
 4976.000     .      33.333     .        .        .      66.667     .        .        .        .        .        .        .        .        .        .        .        .      19.048     .        .        .      25.000     .        .        .        .        .        .        .        .        .        .        .       1.000   28.000    9.000   11.000
 5004.000     .       8.333     .        .        .      25.000     .        .        .        .        .        .        .        .        .        .        .        .      44.048     .        .        .      65.476     .        .        .        .        .        .        .        .        .        .        .       1.000   28.000    8.000    8.000
 5009.000     .        .        .        .      33.333     .        .        .      66.667     .        .        .        .        .        .        .        .        .        .        .        .      23.810     .        .        .      40.476     .        .        .        .        .        .        .        .       1.000   28.000    8.000    6.000
 5037.000     .        .        .        .       0.000     .        .        .      58.333     .        .        .        .        .        .        .        .        .        .        .        .      34.524     .        .        .      63.095     .        .        .        .        .        .        .        .       1.000   28.000    5.000   12.000
 5064.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .        .        .        .        .        .        .        .        .      38.095     .        .        .      59.524     .        .        .        .        .        .        .        .        .       0.000   29.000   11.000   10.000
 5159.000     .        .        .        .       0.000     .        .        .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .        .      41.667     .        .        .      48.810     .        .        .      67.857     .        .        .        .       0.000   28.000   11.000   12.000
 5161.000     .        .       0.000     .        .        .       0.000     .        .        .       8.333     .        .        .      16.667     .        .        .        .      32.143     .        .        .      47.619     .        .        .      70.238     .        .        .      77.381     .        .       1.000   28.000   12.000    9.000
 5197.000     .       8.333     .        .        .       8.333     .        .        .        .        .        .        .        .        .        .        .        .      21.429     .        .        .      46.429     .        .        .        .        .        .        .        .        .        .        .       0.000   29.000   10.000    8.000
 5206.000     .        .        .        .      33.333     .        .        .       8.333     .        .        .        .        .        .        .        .        .        .        .        .      40.476     .        .        .      52.381     .        .        .        .        .        .        .        .       1.000   29.000    9.000   10.000
 5278.000    8.333     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      21.429     .        .        .      46.429     .        .        .      55.952     .        .        .      69.048     .        .        .        .       0.000   27.000    6.000    8.000
 5283.000     .        .        .        .       0.000     .        .        .        .        .        .        .       0.000     .        .        .       0.000     .        .        .        .      40.476     .        .        .      54.762     .        .        .      60.714     .        .        .        .       1.000   27.000   12.000    9.000
 5294.000     .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .       0.000     .        .        .        .      41.667     .        .        .      57.143     .        .        .      70.238     .        .        .      79.762     .        .       0.000   27.000    8.000    9.000
 5297.000    0.000     .        .        .       8.333     .        .        .       8.333     .        .        .      25.000     .        .        .        .      20.238     .        .        .      50.000     .        .        .      57.143     .        .        .      66.667     .        .        .        .       0.000   27.000    9.000   11.000
 5302.000     .        .      16.667     .        .        .       0.000     .        .        .       0.000     .        .        .      16.667     .        .        .        .      21.429     .        .        .      41.667     .        .        .      57.143     .        .        .        .        .        .       1.000   27.000    8.000   10.000
 5326.000     .      16.667     .        .        .       8.333     .        .        .      16.667     .        .        .       8.333     .        .        .        .      27.381     .        .        .      58.333     .        .        .      70.238     .        .        .      71.429     .        .        .       0.000   27.000   13.000    7.000
 5355.000     .       0.000     .        .        .       8.333     .        .        .       0.000     .        .        .       0.000     .        .        .        .      21.429     .        .        .      53.571     .        .        .      66.667     .        .        .      76.190     .        .        .       1.000   27.000    9.000   12.000
 5360.000     .        .        .        .      25.000     .        .        .      41.667     .        .        .       0.000     .        .        .       0.000     .        .        .        .      45.238     .        .        .      57.143     .        .        .      64.286     .        .        .      84.524    1.000   27.000   13.000    9.000
 5369.000     .        .        .        .      25.000     .        .        .      16.667     .        .        .       0.000     .        .        .      16.667     .        .        .        .      38.095     .        .        .      42.857     .        .        .      55.952     .        .        .      70.238    1.000   27.000   10.000   12.000
 5411.000     .        .        .       0.000     .        .        .      50.000     .        .        .        .        .        .        .        .        .        .        .        .      27.381     .        .        .        .        .        .        .        .        .        .        .        .        .       1.000   27.000   13.000   12.000
 5420.000   16.667     .        .        .      33.333     .        .        .      33.333     .        .        .      33.333     .        .        .        .      16.667     .        .        .      42.857     .        .        .      61.905     .        .        .      71.429     .        .        .        .       0.000   27.000    4.000    9.000
 5427.000     .        .        .       8.333     .        .        .        .        .        .        .        .        .        .        .        .        .        .        .        .      33.333     .        .        .        .        .        .        .        .        .        .        .        .        .       0.000   27.000    9.000    7.000
 5438.000     .        .       8.333     .        .        .       8.333     .        .        .      25.000     .        .        .      41.667     .        .        .        .      35.714     .        .        .      48.810     .        .        .      59.524     .        .        .      65.476     .        .       0.000   28.000    9.000   11.000
 5442.000     .        .       0.000     .        .        .       0.000     .        .        .        .        .        .        .       0.000     .        .        .        .      38.095     .        .        .      61.905     .        .        .      78.571     .        .        .      94.048     .        .       0.000   27.000    9.000   10.000
 5444.000     .        .        .       0.000     .        .        .       8.333     .        .        .       0.000     .        .        .       8.333     .        .        .        .      51.190     .        .        .      66.667     .        .        .      65.476     .        .        .      69.048     .       0.000   27.000   10.000   11.000
 5542.000     .        .      25.000     .        .        .      50.000     .        .        .      58.333     .        .        .      75.000     .        .        .        .      21.429     .        .        .      29.762     .        .        .      42.857     .        .        .      55.952     .        .       1.000   27.000   11.000   11.000
 5572.000     .        .        .      16.667     .        .        .       8.333     .        .        .       8.333     .        .        .      16.667     .        .        .        .      52.381     .        .        .      64.286     .        .        .      69.048     .        .        .      75.000     .       0.000   27.000   12.000   12.000
 5576.000     .      16.667     .        .        .      50.000     .        .        .      50.000     .        .        .      50.000     .        .        .        .      20.238     .        .        .      47.619     .        .        .      58.333     .        .        .      61.905     .        .        .       1.000   27.000   13.000    8.000
 5595.000     .        .       0.000     .        .        .       0.000     .        .        .       8.333     .        .        .       8.333     .        .        .        .      28.571     .        .        .      59.524     .        .        .      67.857     .        .        .      82.143     .        .       1.000   27.000   12.000   10.000
 5632.000    8.333     .        .        .       0.000     .        .        .       0.000     .        .        .        .        .        .        .        .      23.810     .        .        .      63.095     .        .        .      55.952     .        .        .        .        .        .        .        .       0.000   28.000   11.000   12.000
 5641.000     .        .      25.000     .        .        .       8.333     .        .        .        .        .        .        .        .        .        .        .        .      34.524     .        .        .      57.143     .        .        .        .        .        .        .        .        .        .       1.000   28.000   10.000   12.000
